sample_id,gender,type,tissue_old,age,tissue,ACE2,ESR1,ACE1,ESR2,AR,PGR,TMPRSS2
TARGET.20.PASCGR.03,female,cancer,NA,0-19,blood,0.061051334,0.188244906,1.136747005,0.298192827,1.51855416,-2.30E-08,-2.30E-08
TARGET.20.PASCGR.04,female,cancer,NA,0-19,blood,0.0288625,0.121600028,0.121600028,0.324125939,0.056617232,-1.60E-08,-1.60E-08
TARGET.20.PASCRZ.04,male,cancer,NA,0-19,blood,-2.43E-08,0.282197235,1.432026293,0.538444774,-2.43E-08,-2.43E-08,0.022021143
TARGET.20.PASFEW.09,female,cancer,NA,0-19,blood,2.763432664,0.184119017,1.215686912,0.271393549,1.215686912,-2.48E-08,-2.48E-08
TARGET.20.PASFJB.03,male,cancer,NA,0-19,blood,-1.71E-08,0.030712673,1.15663649,0.030712673,0.526644294,-1.71E-08,-1.71E-08
TARGET.20.PASFLM.09,male,cancer,NA,0-19,blood,0.1923191,0.128168789,0.408069037,-1.29E-08,0.234308673,-1.29E-08,-1.29E-08
TARGET.20.PASGGK.03,female,cancer,NA,0-19,blood,-2.62E-08,0.249314573,2.78107218,0.535528942,0.023698329,-2.62E-08,-2.62E-08
TARGET.20.PASGMZ.09,female,cancer,NA,0-19,blood,0.03241119,0.770466431,0.594756427,0.389366234,-1.80E-08,-1.80E-08,-1.80E-08
TARGET.20.PASGWH.04,male,cancer,NA,0-19,blood,0.160169126,0.293396971,0.743330134,0.222210895,0.320105858,-2.14E-08,-2.14E-08
TARGET.20.PASGWH.09,male,cancer,NA,0-19,blood,0.01654999,0.03275236,0.430800662,0.204064211,0.01654999,-1.82E-08,-1.82E-08
TARGET.20.PASGZS.04,female,cancer,NA,0-19,blood,-2.48E-08,0.603556284,0.655565792,0.106969094,0.474468886,-2.48E-08,0.065748774
TARGET.20.PASHBI.09,male,cancer,NA,0-19,blood,-1.70E-08,0.030565006,0.088152704,0.226226872,0.301703708,-1.70E-08,0.1542489
TARGET.20.PASHYZ.04,female,cancer,NA,0-19,blood,-1.70E-08,0.015487944,0.607221759,-1.70E-08,-1.70E-08,0.128927885,-1.70E-08
TARGET.20.PASHYZ.09,female,cancer,NA,0-19,blood,-1.63E-08,0.029365575,0.356603287,0.206794679,0.160514964,-1.63E-08,-1.63E-08
TARGET.20.PASIBG.09,male,cancer,NA,0-19,blood,-1.96E-08,0.017808714,1.937763495,0.147404344,0.017808714,-1.96E-08,-1.96E-08
TARGET.20.PASIEJ.09,female,cancer,NA,0-19,blood,-1.37E-08,0.024633056,0.58635928,0.155685919,0.093466442,0.370295274,0.024633056
TARGET.20.PASINN.04,male,cancer,NA,0-19,blood,-2.01E-08,0.748014872,0.886428089,0.407161228,0.036126128,-2.01E-08,-2.01E-08
TARGET.20.PASJGZ.04,female,cancer,NA,0-19,blood,-1.98E-08,0.334494656,0.571047821,0.562657577,-1.98E-08,-1.98E-08,-1.98E-08
TARGET.20.PASJTM.09,male,cancer,NA,0-19,blood,0.410784615,0.65723829,0.499352362,1.188553762,0.268483372,1.34557593,0.529960395
TARGET.20.PASLSD.03,female,cancer,NA,0-19,blood,-1.96E-08,0.244663521,0.685627374,0.712463689,0.307274795,0.939585468,0.364895618
TARGET.20.PASMGW.09,male,cancer,NA,0-19,blood,0.210587047,0.15502377,0.867884402,0.411008131,0.271687594,0.484564341,0.068789122
TARGET.20.PASMHY.03,male,cancer,NA,0-19,blood,-2.47E-08,0.126370605,2.088501424,0.04419751,1.206955349,-2.47E-08,-2.47E-08
TARGET.20.PASMYS.04,female,cancer,NA,0-19,blood,-2.21E-08,0.020043989,1.22532485,0.113611182,0.739505961,-2.21E-08,-2.21E-08
TARGET.20.PASPGA.09,female,cancer,NA,0-19,blood,-1.98E-08,0.035562546,0.579260449,0.086087901,0.234057165,-1.98E-08,-1.98E-08
TARGET.20.PASPKE.09,female,cancer,NA,0-19,blood,-1.71E-08,0.129033383,1.680855464,0.271366844,-1.71E-08,-1.71E-08,-1.71E-08
TARGET.20.PASPLU.04,male,cancer,NA,0-19,blood,-2.95E-08,0.149968518,1.582580465,0.126602519,0.026736756,-2.95E-08,0.026736756
TARGET.20.PASPLU.09,male,cancer,NA,0-19,blood,-2.43E-08,0.265844412,0.413784908,0.180244092,-2.43E-08,-2.43E-08,-2.43E-08
TARGET.20.PASPTM.09,female,cancer,NA,0-19,blood,-1.74E-08,-1.74E-08,0.24269812,0.09017154,-1.74E-08,-1.74E-08,-1.74E-08
TARGET.20.PASSSI.09,male,cancer,NA,0-19,blood,-1.97E-08,-1.97E-08,0.790434595,0.035364119,0.052474121,-1.97E-08,-1.97E-08
TARGET.20.PASTTW.09,female,cancer,NA,0-19,blood,1.793484922,0.216827816,0.40240977,0.657568536,0.814971977,-2.44E-08,0.144237441
TARGET.20.PASTUH.03,female,cancer,NA,0-19,blood,0.069057011,0.823108846,0.46817203,0.381211879,0.112272129,-2.61E-08,-2.61E-08
TARGET.20.PASTUH.04,female,cancer,NA,0-19,blood,0.05098836,0.578676539,0.666439195,0.017365629,0.346627952,-1.91E-08,-1.91E-08
TARGET.20.PASVVS.04,male,cancer,NA,0-19,blood,-1.87E-08,0.096913597,0.209445399,0.04997377,0.081580343,-1.87E-08,-1.87E-08
TARGET.20.PASVVS.09,male,cancer,NA,0-19,blood,-2.20E-08,0.039382739,0.147381731,0.271923468,0.058398053,-2.20E-08,-2.20E-08
TARGET.20.PASVYA.04,male,cancer,NA,0-19,blood,1.273797212,0.731103472,0.166899417,0.291411627,0.364179041,0.01835451,-2.02E-08
TARGET.20.PASVYA.09,male,cancer,NA,0-19,blood,0.429416969,0.273216438,0.139011429,0.547534249,0.282487945,-1.52E-08,-1.52E-08
TARGET.20.PASVYL.09,male,cancer,NA,0-19,blood,-1.92E-08,0.051062386,0.632088447,0.034407224,-1.92E-08,-1.92E-08,-1.92E-08
TARGET.20.PASWAJ.04,female,cancer,NA,0-19,blood,-2.28E-08,0.098833269,1.083555268,0.325164635,0.079978934,0.020713074,-2.28E-08
TARGET.20.PASWAJ.09,female,cancer,NA,0-19,blood,-1.51E-08,-1.51E-08,0.505856285,-1.51E-08,0.040296879,-1.51E-08,-1.51E-08
TARGET.20.PASWAT.09,female,cancer,NA,0-19,blood,-1.57E-08,0.014245962,0.142844415,0.055358233,-1.57E-08,-1.57E-08,-1.57E-08
TARGET.20.PASWLN.09,female,cancer,NA,0-19,blood,-1.61E-08,0.029059493,0.362059204,0.070568659,-1.61E-08,-1.61E-08,-1.61E-08
TARGET.20.PASWPD.09,male,cancer,NA,0-19,blood,0.139717215,0.258337632,0.89678614,0.627151254,-2.08E-08,-2.08E-08,-2.08E-08
TARGET.20.PASWPT.09,male,cancer,NA,0-19,blood,-2.26E-08,0.020466003,1.147024201,0.388327247,0.115925934,-2.26E-08,0.059968192
TARGET.20.PASXNR.04,female,cancer,NA,0-19,blood,-2.15E-08,0.526119848,1.955338013,0.22277188,0.057115952,-2.15E-08,-2.15E-08
TARGET.20.PASXYG.09,female,cancer,NA,0-19,blood,0.047802255,0.078072128,0.305617359,0.107172515,0.016268631,-1.79E-08,0.162133599
TARGET.20.PASYJI.04,female,cancer,NA,0-19,blood,0.073472914,0.107851015,1.527480807,0.30066807,0.809876057,-2.09E-08,-2.09E-08
TARGET.20.PASYJI.09,female,cancer,NA,0-19,blood,-1.59E-08,-1.59E-08,1.531037062,0.825587793,1.222491411,-1.59E-08,-1.59E-08
TARGET.20.PASZLJ.09,female,cancer,NA,0-19,blood,0.015221492,0.073146278,0.22325959,-1.68E-08,0.923788778,0.059092048,-1.68E-08
TARGET.20.PATDHA.09,female,cancer,NA,0-19,blood,-1.40E-08,-1.40E-08,0.60314006,0.012740553,0.02524599,0.084496672,-1.40E-08
TARGET.20.PATDNN.04,male,cancer,NA,0-19,blood,-1.77E-08,0.031766687,0.382489116,0.031766687,0.234525891,-1.77E-08,-1.77E-08
TARGET.20.PATDNN.09,male,cancer,NA,0-19,blood,-1.84E-08,0.166577924,0.356515766,0.04916635,0.09537244,-1.84E-08,-1.84E-08
TARGET.20.PATELT.03,female,cancer,NA,0-19,blood,-2.43E-08,0.572782771,0.515828693,0.198564176,-2.43E-08,-2.43E-08,-2.43E-08
TARGET.20.PATIAK.04,female,cancer,NA,0-19,blood,-2.11E-08,0.108919426,1.843841918,0.019190308,1.32488144,-2.11E-08,-2.11E-08
TARGET.20.PATIAK.09,female,cancer,NA,0-19,blood,-2.10E-08,0.232321665,1.804851707,0.313968312,1.29104702,-2.10E-08,-2.10E-08
TARGET.20.PATJHJ.09,female,cancer,NA,0-19,blood,0.048615908,0.191188412,0.22907668,0.079387015,-1.82E-08,-1.82E-08,0.22907668
TARGET.20.PATJHJ.40,female,cancer,NA,0-19,blood,0.0219596,0.399570244,0.502070234,0.064281185,-2.42E-08,-2.42E-08,0.04337893
TCGA.AB.2803.03,female,cancer,NA,60-100,blood,-2.27E-08,0.116787293,0.390958293,0.169537446,1.426312472,0.020623183,-2.27E-08
TCGA.AB.2805.03,male,cancer,NA,60-100,blood,0.231674417,1.493245841,1.188747525,0.374705176,1.899003853,-3.56E-08,-3.56E-08
TCGA.AB.2806.03,male,cancer,NA,20-59,blood,0.196485911,0.221522941,0.144319007,1.019298548,0.583390032,-3.39E-08,-3.39E-08
TCGA.AB.2808.03,male,cancer,NA,20-59,blood,0.265233646,0.977094131,1.05046816,0.265233646,0.054220383,-3.04E-08,-3.04E-08
TCGA.AB.2810.03,female,cancer,NA,60-100,blood,-2.52E-08,0.148440563,0.274853091,0.323630777,0.186537067,-2.52E-08,-2.52E-08
TCGA.AB.2811.03,male,cancer,NA,60-100,blood,-2.62E-08,0.584665262,0.984579356,0.154014362,0.046801915,-2.62E-08,-2.62E-08
TCGA.AB.2812.03,female,cancer,NA,20-59,blood,0.182415612,0.350453008,0.367222198,0.182415612,0.024922515,-2.75E-08,-2.75E-08
TCGA.AB.2813.03,male,cancer,NA,60-100,blood,0.110887088,1.081656373,0.646626908,0.674582483,0.05704928,-3.20E-08,0.186272465
TCGA.AB.2814.03,female,cancer,NA,20-59,blood,-2.91E-08,1.525269372,1.623580122,0.556941197,-2.91E-08,-2.91E-08,-2.91E-08
TCGA.AB.2815.03,male,cancer,NA,20-59,blood,0.085486372,0.668083485,2.12050603,0.085486372,2.00271959,-3.25E-08,-3.25E-08
TCGA.AB.2816.03,female,cancer,NA,20-59,blood,-2.68E-08,0.465789793,1.974450431,0.359135346,0.507468345,-2.68E-08,-2.68E-08
TCGA.AB.2817.03,male,cancer,NA,60-100,blood,-3.27E-08,1.825111536,1.60456914,0.825560253,1.415099015,-3.27E-08,-3.27E-08
TCGA.AB.2818.03,female,cancer,NA,60-100,blood,0.326518494,0.870842429,0.581814627,0.671430774,0.029527551,0.058181281,-3.27E-08
TCGA.AB.2819.03,female,cancer,NA,20-59,blood,-2.87E-08,0.431417013,1.024126441,0.605461935,0.447427421,-2.87E-08,0.051315615
TCGA.AB.2820.03,male,cancer,NA,60-100,blood,0.092372504,1.128963144,1.428374409,0.835452825,0.896718181,-3.52E-08,-3.52E-08
TCGA.AB.2821.03,male,cancer,NA,60-100,blood,0.029349794,1.644650967,1.774763211,1.015652488,1.715006784,0.461109763,-3.25E-08
TCGA.AB.2822.03,male,cancer,NA,60-100,blood,-2.88E-08,1.002679805,0.790986159,0.60618637,2.442848226,-2.88E-08,-2.88E-08
TCGA.AB.2823.03,female,cancer,NA,60-100,blood,0.032559943,0.379163903,1.055317538,0.356552356,2.299586437,-3.61E-08,-3.61E-08
TCGA.AB.2824.03,male,cancer,NA,20-59,blood,0.230792948,0.588869825,1.155517428,0.588869825,0.063843364,-2.41E-08,0.279693635
TCGA.AB.2825.03,female,cancer,NA,20-59,blood,-3.63E-08,0.773427472,1.647123045,0.209242009,0.153866535,-3.63E-08,-3.63E-08
TCGA.AB.2826.03,female,cancer,NA,60-100,blood,-2.68E-08,0.27291429,0.822625147,0.405777136,-2.68E-08,-2.68E-08,-2.68E-08
TCGA.AB.2828.03,male,cancer,NA,20-59,blood,-3.08E-08,0.666588953,1.637165467,0.367890647,2.029307412,-3.08E-08,-3.08E-08
TCGA.AB.2830.03,female,cancer,NA,60-100,blood,-3.09E-08,1.069485969,1.291182981,1.069485969,0.475493056,-3.09E-08,0.179938403
TCGA.AB.2832.03,female,cancer,NA,60-100,blood,0.27390446,0.482170592,1.146032589,0.312352324,0.051764242,0.051764242,0.026242072
TCGA.AB.2833.03,male,cancer,NA,60-100,blood,-2.80E-08,0.406142264,0.605872638,0.226461595,1.281060095,-2.80E-08,-2.80E-08
TCGA.AB.2834.03,male,cancer,NA,20-59,blood,-3.07E-08,0.912390806,0.729470233,0.179281234,0.131475587,0.027803205,0.027803205
TCGA.AB.2835.03,male,cancer,NA,20-59,blood,-3.32E-08,0.5397917,1.908464155,0.352082665,0.114680864,-3.32E-08,-3.32E-08
TCGA.AB.2836.03,male,cancer,NA,20-59,blood,0.176853685,0.835769901,2.351920276,0.549254141,-3.52E-08,-3.52E-08,0.254440554
TCGA.AB.2837.03,female,cancer,NA,60-100,blood,0.034254357,0.858007564,1.859434446,0.324241137,0.034254357,-3.79E-08,0.067389119
TCGA.AB.2838.03,male,cancer,NA,60-100,blood,-3.20E-08,1.225740611,1.566111073,1.005193526,0.400176205,-3.20E-08,0.341167939
TCGA.AB.2839.03,female,cancer,NA,20-59,blood,-3.08E-08,0.718903889,0.923915679,0.247262213,0.10693146,-3.08E-08,-3.08E-08
TCGA.AB.2840.03,male,cancer,NA,60-100,blood,-2.66E-08,0.694002729,0.801113012,0.792013708,1.837623123,-2.66E-08,-2.66E-08
TCGA.AB.2841.03,female,cancer,NA,20-59,blood,-2.64E-08,0.286987774,2.31649723,0.337678344,1.834684426,0.023912152,-2.64E-08
TCGA.AB.2842.03,male,cancer,NA,60-100,blood,-2.87E-08,0.89416797,0.779166713,0.290718307,0.025986411,-2.87E-08,-2.87E-08
TCGA.AB.2843.03,male,cancer,NA,60-100,blood,-2.96E-08,1.35633364,1.646474915,0.848695282,2.112144798,-2.96E-08,-2.96E-08
TCGA.AB.2844.03,male,cancer,NA,60-100,blood,0.205578706,0.545854224,0.545854224,0.250543122,0.055757118,-3.13E-08,-3.13E-08
TCGA.AB.2845.03,female,cancer,NA,20-59,blood,-3.13E-08,0.853968223,1.032091601,0.293594019,0.250719836,-3.13E-08,-3.13E-08
TCGA.AB.2846.03,female,cancer,NA,20-59,blood,0.059222948,0.848647774,1.754295898,0.557991645,2.528755061,0.03006155,-3.33E-08
TCGA.AB.2847.03,male,cancer,NA,20-59,blood,0.027370662,1.015376232,2.450674251,1.462626417,2.447146306,-3.03E-08,-3.03E-08
TCGA.AB.2848.03,male,cancer,NA,60-100,blood,-3.44E-08,0.820910894,0.699005168,1.429470934,0.248994528,0.090329681,-3.44E-08
TCGA.AB.2849.03,male,cancer,NA,20-59,blood,0.340604671,1.95385682,2.589046641,0.7670508,0.090045397,0.318380175,0.030942707
TCGA.AB.2851.03,female,cancer,NA,60-100,blood,-3.42E-08,0.651777723,2.19680264,0.620447374,0.145616899,-3.42E-08,-3.42E-08
TARGET.30.PAIFXV.01,female,cancer,NA,0-19,NA,0.210447196,0.668464537,1.878970412,0.42343846,0.518341403,0.228921003,0.579654967
TARGET.30.PAIPGU.01,female,cancer,NA,0-19,NA,-2.14E-08,0.22204943,2.324851309,0.451680396,0.038379573,0.056919997,0.019412168
TARGET.30.PAISNS.01,male,cancer,NA,0-19,NA,-3.01E-08,0.175869621,2.890934774,0.829383688,0.220485175,0.175869621,-3.01E-08
TARGET.30.PAITCI.01,male,cancer,NA,0-19,NA,0.022249106,0.182190083,2.305619941,0.065116204,0.065116204,0.217854189,-2.45E-08
TARGET.30.PAITEG.01,male,cancer,NA,0-19,NA,0.698414261,0.792314672,2.563245839,0.752039737,0.163698748,0.283371626,0.025269467
TARGET.30.PAIVHE.01,male,cancer,NA,0-19,NA,0.087016477,0.633966856,2.68593033,0.555183899,0.21645863,0.351177475,0.166795826
TARGET.30.PAIXIF.01,male,cancer,NA,0-19,NA,0.225380449,0.949299978,2.175340033,0.652065912,0.829842983,0.245057359,-2.79E-08
TARGET.30.PAKYZS.01,male,cancer,NA,0-19,NA,0.232988049,0.889680031,2.721995187,0.433532353,0.190968869,0.311454761,-2.89E-08
TARGET.30.PAKZRH.01,male,cancer,NA,0-19,NA,0.163613096,0.163613096,1.958540602,0.688600227,0.043901948,0.043901948,-2.45E-08
TARGET.30.PALBFW.01,male,cancer,NA,0-19,NA,0.190756098,0.659957199,3.123495816,0.863211602,0.140037349,0.465639665,0.029683734
TARGET.30.PALCBW.01,female,cancer,NA,0-19,NA,0.54442233,1.619623963,2.572348878,1.296364161,0.978552939,0.676241382,0.345555402
TARGET.30.PALETP.01,female,cancer,NA,0-19,NA,0.20971062,0.26890674,2.175506658,0.597370074,0.076075676,0.038910258,0.038910258
TARGET.30.PALEVG.01,male,cancer,NA,0-19,NA,0.195314187,0.408889403,2.853407428,0.743093309,0.2382131,0.150252415,-2.96E-08
TARGET.30.PALIIN.01,male,cancer,NA,0-19,NA,-3.33E-08,0.574701683,2.883642146,0.723432965,0.217811125,0.030080276,0.030080276
TARGET.30.PALKUC.01,female,cancer,NA,0-19,NA,0.032313359,0.691273908,2.888241587,0.908452946,0.820464382,0.283287725,-3.58E-08
TARGET.30.PALNVP.01,female,cancer,NA,0-19,NA,0.137756588,0.18770158,2.749119179,0.301863614,0.057506886,0.057506886,-3.23E-08
TARGET.30.PALTEG.01,male,cancer,NA,0-19,NA,0.088247013,0.507855666,2.471448274,0.495211767,0.292507937,0.187252535,0.067001473
TARGET.30.PALUYS.01,female,cancer,NA,0-19,NA,0.432627351,0.680318545,3.094466447,0.870470612,0.087392306,0.059127935,-3.32E-08
TARGET.30.PALVKK.01,female,cancer,NA,0-19,NA,0.5268626,1.287330117,2.890663163,0.893765262,0.924506347,0.872524766,0.137470968
TARGET.30.PALWVJ.01,male,cancer,NA,0-19,NA,0.074066371,0.48305375,2.119061066,0.80425945,0.206125298,0.284291543,-2.80E-08
TARGET.30.PALXTB.01,male,cancer,NA,0-19,NA,0.154083764,0.2652714,2.516248301,0.64717978,0.22242703,0.177442319,-3.04E-08
TARGET.30.PALZZV.01,female,cancer,NA,0-19,NA,0.065505483,1.53718744,1.494315514,0.797827378,0.265620077,0.184839504,-3.69E-08
TARGET.30.PAMBMJ.01,male,cancer,NA,0-19,NA,0.088485474,0.901245737,3.304110108,0.99446712,0.24417279,0.116273851,-3.36E-08
TARGET.30.PAMEZH.01,female,cancer,NA,0-19,NA,0.159720044,0.707066763,3.147046279,0.39554404,0.10942624,0.230370544,0.501735819
TARGET.30.PAMMXF.01,male,cancer,NA,0-19,NA,0.202756185,0.042717294,1.476998342,0.133431752,0.028756958,0.157331609,-1.60E-08
TARGET.30.PAMNLH.01,female,cancer,NA,0-19,NA,0.082270262,0.055630605,2.790034212,0.391444956,0.028220769,0.028220769,-3.12E-08
TARGET.30.PAMVRA.01,female,cancer,NA,0-19,NA,0.05349089,0.128379899,2.656048221,0.665886815,0.027125402,0.027125402,-3.00E-08
TARGET.30.PAMYCE.01,female,cancer,NA,0-19,NA,0.18049,0.571648498,2.727950177,0.683161642,0.107358034,0.683161642,-3.10E-08
TARGET.30.PAMZGT.01,male,cancer,NA,0-19,NA,0.088228348,0.38569966,2.464959626,0.532455024,0.324752521,0.066987198,-2.53E-08
TARGET.30.PAMZMG.01,female,cancer,NA,0-19,NA,-1.69E-08,0.030318979,1.351535727,0.140410538,0.045025862,0.015313995,0.059445727
TARGET.30.PANBJH.01,female,cancer,NA,0-19,NA,0.618154697,0.391512744,2.509293616,0.990795924,0.058797053,0.058797053,-3.30E-08
TARGET.30.PANBMJ.01,male,cancer,NA,0-19,NA,0.235248228,0.774524141,2.179234528,0.556959481,0.196926909,0.271920988,0.07061579
TARGET.30.PANBSP.01,female,cancer,NA,0-19,NA,0.723221159,0.244107156,2.066620262,0.533108939,0.027503283,0.054229226,-3.04E-08
TARGET.30.PANGXK.01,male,cancer,NA,0-19,NA,0.290391926,0.910864728,2.210005001,0.910864728,0.414287926,0.397646897,-2.87E-08
TARGET.30.PANJLH.01,male,cancer,NA,0-19,NA,0.599776587,1.360065785,2.496289331,1.374805023,0.855762364,0.876230696,-3.09E-08
TARGET.30.PANKFE.01,female,cancer,NA,0-19,NA,0.536661131,1.309090534,2.570433552,0.992229045,0.708705431,0.506589148,0.052877145
TARGET.30.PANLET.01,female,cancer,NA,0-19,NA,0.272887236,0.531314937,3.05632585,1.176039857,0.206096318,0.028361239,0.05590489
TARGET.30.PANNMS.01,female,cancer,NA,0-19,NA,0.088333901,0.334647658,2.804423148,0.671790333,0.088333901,0.030342724,-3.36E-08
TARGET.30.PANRHJ.01,female,cancer,NA,0-19,NA,0.065561811,0.302691724,2.788406365,0.447323878,0.12651513,0.044249504,0.12651513
TARGET.30.PANRRW.01,male,cancer,NA,0-19,NA,0.209426641,1.204978474,3.307964236,1.039976079,0.506897833,0.311460658,0.125073295
TARGET.30.PANRVJ.01,male,cancer,NA,0-19,NA,0.437504454,1.673747663,3.074790388,0.948495017,0.890531418,0.788053446,0.03203091
TARGET.30.PANSBN.01,male,cancer,NA,0-19,NA,0.592134592,1.262568224,1.98288414,1.343861524,0.858270649,0.551362401,0.099893114
TARGET.30.PANUIF.01,female,cancer,NA,0-19,NA,0.592995528,0.436475315,2.908052057,0.648092211,0.326422894,0.105678292,0.02755068
TARGET.30.PANUKV.01,male,cancer,NA,0-19,NA,0.174026708,0.523968551,2.03886417,0.174026708,0.078620246,-2.98E-08,-2.98E-08
TARGET.30.PANWRR.01,male,cancer,NA,0-19,NA,0.157250484,0.573232825,2.221079811,0.983797353,0.204266783,0.05538275,-3.11E-08
TARGET.30.PANXJL.01,male,cancer,NA,0-19,NA,0.256684912,1.007181755,2.253897239,1.383191496,0.408745786,0.361097897,0.256684912
TARGET.30.PANYGR.01,male,cancer,NA,0-19,NA,0.058220304,0.139418666,2.837369629,0.924430453,0.113120722,0.029547552,0.237825514
TARGET.30.PANZPV.01,female,cancer,NA,0-19,NA,0.242291698,0.846589887,2.705602968,0.788996785,0.309742004,0.401480617,-2.54E-08
TARGET.30.PANZRV.01,male,cancer,NA,0-19,NA,0.347388046,0.981169691,3.155495962,1.148948165,0.244751993,0.244751993,-3.78E-08
TARGET.30.PANZVU.01,male,cancer,NA,0-19,NA,0.517820258,1.360076962,3.277135294,1.15573778,0.474811792,0.223981807,-3.90E-08
TARGET.30.PAPBGH.01,female,cancer,NA,0-19,NA,0.367694613,0.581555652,2.223118922,0.698945278,0.347278696,0.139255949,-3.26E-08
TARGET.30.PAPBJE.01,male,cancer,NA,0-19,NA,0.094275515,0.275508923,2.470214778,0.469056358,0.328301667,0.094275515,0.048367416
TARGET.30.PAPBZI.01,male,cancer,NA,0-19,NA,0.264308429,0.420270019,2.917450287,0.686667877,0.925345134,0.049813593,-2.79E-08
TARGET.30.PAPCTS.01,male,cancer,NA,0-19,NA,0.497376545,0.71971886,2.097798101,0.992521918,0.051760636,0.212844749,0.169685591
TARGET.30.PAPEAV.01,female,cancer,NA,0-19,NA,0.068583391,0.090315045,2.489151558,0.246916889,0.02345237,0.4515971,-2.59E-08
TARGET.30.PAPEFE.01,male,cancer,NA,0-19,NA,0.305925414,0.821010053,2.573789949,0.902800808,0.144105712,0.121615088,0.166036876
TARGET.30.PAPHPE.01,male,cancer,NA,0-19,NA,0.267430197,0.830436415,3.319801661,1.025533139,0.097416051,0.241090698,0.033531853
TARGET.30.PAPICY.01,female,cancer,NA,0-19,NA,0.082110427,0.559328397,2.811832329,0.795926888,0.082110427,0.028164913,-3.11E-08
TARGET.30.PAPKWN.01,female,cancer,NA,0-19,NA,0.15695022,0.841882351,2.731988935,0.361373806,0.31865467,0.042042401,-2.35E-08
TARGET.30.PAPKXS.01,female,cancer,NA,0-19,NA,0.212848665,0.494372604,3.492512025,1.235611441,0.096869837,0.096869837,0.096869837
TARGET.30.PAPLSD.01,male,cancer,NA,0-19,NA,0.071439489,0.25657135,2.69664361,0.690902818,0.116086659,0.048248341,0.158597592
TARGET.30.PAPTAN.01,male,cancer,NA,0-19,NA,0.35055933,0.718499785,2.760800222,0.980708583,0.449054156,0.391273208,0.35055933
TARGET.30.PAPTCR.01,female,cancer,NA,0-19,NA,0.345639471,1.282162503,2.601501189,1.394485587,0.579012843,0.496541106,0.236393953
TARGET.30.PAPTDH.01,female,cancer,NA,0-19,NA,0.474737099,0.598479182,2.880502908,0.569234519,0.289341952,0.247036796,0.225118444
TARGET.30.PAPTFZ.01,male,cancer,NA,0-19,NA,0.125387045,0.600920124,2.248662261,0.640164973,0.052212204,0.101643263,-2.92E-08
TARGET.30.PAPTLV.01,female,cancer,NA,0-19,NA,0.21312578,0.498075461,2.664664868,0.428453969,0.250112037,0.113025123,0.023780215
TARGET.30.PAPUAR.01,female,cancer,NA,0-19,NA,0.233521514,1.090421572,3.091279723,1.18750028,0.233521514,0.03240439,0.03240439
TARGET.30.PAPUEB.01,female,cancer,NA,0-19,NA,0.259264982,0.761307738,2.398329542,0.798115521,0.23634822,0.138523443,0.057835987
TARGET.30.PAPUNH.01,female,cancer,NA,0-19,NA,0.374831899,0.507590954,2.348311741,0.580884787,0.026873672,-2.97E-08,0.026873672
TARGET.30.PAPUWY.01,female,cancer,NA,0-19,NA,0.218438067,0.812669761,2.9913279,1.066128757,0.357877088,0.078706784,0.078706784
TARGET.30.PAPVEB.04,male,cancer,NA,0-19,NA,0.180794584,0.043593767,2.811507006,0.266633144,0.022069167,-2.43E-08,0.105121497
TARGET.30.PAPVFD.01,male,cancer,NA,0-19,NA,0.406930659,0.924686168,3.34360594,1.347743456,0.155431943,0.065117772,-3.66E-08
TARGET.30.PAPVRN.01,male,cancer,NA,0-19,NA,0.299590716,0.448518468,2.665011955,0.401787437,0.243441836,0.183404671,0.073222148
TARGET.30.PAPVXS.01,male,cancer,NA,0-19,NA,0.085288583,0.694473825,2.88337961,1.048838303,0.112111391,0.235790747,-3.24E-08
